"location_name","joinpoint_model","aapc_index","start_obs","end_obs","aapc","aapc_c_i_low","aapc_c_i_high","statistically_significant_0_no_1_yes","test_statistic","p_value","p_value_label","legend","Year","Value","Label","Measure"
"Gambia",4,"1990.000-1999.000",1990,1999,1.98,"-0.94","4.98",0,1.321,0.186,"","1990~1999
1.98(-0.94~4.98)","1990~1999","1.98 (-0.94~4.98)","DALYs","Rate"
"Gambia",4,"1999.000-2009.000",1999,2009,-6.99,"-7.95","-6.01",1,-13.641,0,"***","1999~2009
-6.99(-7.95~-6.01)***","1999~2009","-6.99 (-7.95~-6.01)","DALYs","Rate"
"Gambia",4,"2009.000-2019.000",2009,2019,0.29,"-1.27","1.86",0,0.359,0.72,"","2009~2019
0.29(-1.27~1.86)","2009~2019","0.29 (-1.27~1.86)","DALYs","Rate"
"Gambia",4,"2019.000-2021.000",2019,2021,-41.3,"-49.72","-31.48",1,-7.234,0,"***","2019~2021
-41.30(-49.72~-31.48)***","2019~2021","-41.30 (-49.72~-31.48)","DALYs","Rate"
"Gambia",4,"1990.000-2019.000",1990,2019,-1.77,"-2.92","-0.62",1,-3,0.003,"**","1990~2019
-1.77(-2.92~-0.62)**","1990~2019","-1.77 (-2.92~-0.62)","DALYs","Rate"
"Georgia",1,"Full Range",1990,2021,-12.07,"-14.71","-9.34",1,-8.255,0,"***","1990~2021
-12.07(-14.71~-9.34)***","1990~2021","-12.07 (-14.71~-9.34)","DALYs","Rate"
"Georgia",1,"1990.000-1999.000",1990,1999,-3.32,"-4.05","-2.59",1,-9.148,0,"***","1990~1999
-3.32(-4.05~-2.59)***","1990~1999","-3.32 (-4.05~-2.59)","DALYs","Rate"
"Georgia",1,"1999.000-2009.000",1999,2009,-3.32,"-4.05","-2.59",1,-9.148,0,"***","1999~2009
-3.32(-4.05~-2.59)***","1999~2009","-3.32 (-4.05~-2.59)","DALYs","Rate"
"Georgia",1,"2009.000-2019.000",2009,2019,-3.32,"-4.05","-2.59",1,-9.148,0,"***","2009~2019
-3.32(-4.05~-2.59)***","2009~2019","-3.32 (-4.05~-2.59)","DALYs","Rate"
"Georgia",1,"2019.000-2021.000",2019,2021,-77.76,"-86.28","-63.95",1,-6.384,0,"***","2019~2021
-77.76(-86.28~-63.95)***","2019~2021","-77.76 (-86.28~-63.95)","DALYs","Rate"
"Georgia",1,"1990.000-2019.000",1990,2019,-3.32,"-4.05","-2.59",1,-9.148,0,"***","1990~2019
-3.32(-4.05~-2.59)***","1990~2019","-3.32 (-4.05~-2.59)","DALYs","Rate"
"Germany",2,"Full Range",1990,2021,-16.87,"-19.67","-13.96",1,-10.543,0,"***","1990~2021
-16.87(-19.67~-13.96)***","1990~2021","-16.87 (-19.67~-13.96)","DALYs","Rate"
"Germany",2,"1990.000-1999.000",1990,1999,-11.1,"-12.80","-9.37",1,-12.595,0,"***","1990~1999
-11.10(-12.80~-9.37)***","1990~1999","-11.10 (-12.80~-9.37)","DALYs","Rate"
"Germany",2,"1999.000-2009.000",1999,2009,-7.54,"-8.95","-6.11",1,-9.999,0,"***","1999~2009
-7.54(-8.95~-6.11)***","1999~2009","-7.54 (-8.95~-6.11)","DALYs","Rate"
"Germany",2,"2009.000-2019.000",2009,2019,1.34,"-1.63","4.40",0,0.924,0.364,"","2009~2019
1.34(-1.63~4.40)","2009~2019","1.34 (-1.63~4.40)","DALYs","Rate"
"Germany",2,"2019.000-2021.000",2019,2021,-86.58,"-91.88","-77.80",1,-8.241,0,"***","2019~2021
-86.58(-91.88~-77.80)***","2019~2021","-86.58 (-91.88~-77.80)","DALYs","Rate"
"Germany",2,"1990.000-2019.000",1990,2019,-5.73,"-7.24","-4.19",1,-7.135,0,"***","1990~2019
-5.73(-7.24~-4.19)***","1990~2019","-5.73 (-7.24~-4.19)","DALYs","Rate"
"Ghana",4,"Full Range",1990,2021,-8.47,"-9.96","-6.95",1,-10.551,0,"***","1990~2021
-8.47(-9.96~-6.95)***","1990~2021","-8.47 (-9.96~-6.95)","DALYs","Rate"
"Ghana",4,"1990.000-1999.000",1990,1999,-7.08,"-8.61","-5.52",1,-8.675,0,"***","1990~1999
-7.08(-8.61~-5.52)***","1990~1999","-7.08 (-8.61~-5.52)","DALYs","Rate"
"Ghana",4,"1999.000-2009.000",1999,2009,-5.02,"-5.43","-4.60",1,-24.652,0,"***","1999~2009
-5.02(-5.43~-4.60)***","1999~2009","-5.02 (-5.43~-4.60)","DALYs","Rate"
"Ghana",4,"2009.000-2019.000",2009,2019,-4.68,"-8.61","-0.57",1,-2.226,0.026,"*","2009~2019
-4.68(-8.61~-0.57)*","2009~2019","-4.68 (-8.61~-0.57)","DALYs","Rate"
"Ghana",4,"2019.000-2021.000",2019,2021,-41.96,"-48.80","-34.22",1,-9.124,0,"***","2019~2021
-41.96(-48.80~-34.22)***","2019~2021","-41.96 (-48.80~-34.22)","DALYs","Rate"
"Ghana",4,"1990.000-2019.000",1990,2019,-5.54,"-7.01","-4.06",1,-7.163,0,"***","1990~2019
-5.54(-7.01~-4.06)***","1990~2019","-5.54 (-7.01~-4.06)","DALYs","Rate"
"Greece",2,"Full Range",1990,2021,-17.97,"-23.92","-11.56",1,-5.157,0,"***","1990~2021
-17.97(-23.92~-11.56)***","1990~2021","-17.97 (-23.92~-11.56)","DALYs","Rate"
"Greece",2,"1990.000-1999.000",1990,1999,-13.08,"-14.16","-11.99",1,-23.164,0,"***","1990~1999
-13.08(-14.16~-11.99)***","1990~1999","-13.08 (-14.16~-11.99)","DALYs","Rate"
"Greece",2,"1999.000-2009.000",1999,2009,-13.08,"-14.16","-11.99",1,-23.164,0,"***","1999~2009
-13.08(-14.16~-11.99)***","1999~2009","-13.08 (-14.16~-11.99)","DALYs","Rate"
"Greece",2,"2009.000-2019.000",2009,2019,-0.9,"-18.27","20.15",0,-0.092,0.926,"","2009~2019
-0.90(-18.27~20.15)","2009~2019","-0.90 (-18.27~20.15)","DALYs","Rate"
"Greece",2,"2019.000-2021.000",2019,2021,-81.6,"-90.64","-63.84",1,-5.171,0,"***","2019~2021
-81.60(-90.64~-63.84)***","2019~2021","-81.60 (-90.64~-63.84)","DALYs","Rate"
"Greece",2,"1990.000-2019.000",1990,2019,-9.06,"-14.98","-2.74",1,-2.77,0.006,"**","1990~2019
-9.06(-14.98~-2.74)**","1990~2019","-9.06 (-14.98~-2.74)","DALYs","Rate"
"Greenland",4,"Full Range",1990,2021,-8.58,"-9.79","-7.35",1,-13.191,0,"***","1990~2021
-8.58(-9.79~-7.35)***","1990~2021","-8.58 (-9.79~-7.35)","DALYs","Rate"
"Greenland",4,"1990.000-1999.000",1990,1999,-4.21,"-5.87","-2.51",1,-4.795,0,"***","1990~1999
-4.21(-5.87~-2.51)***","1990~1999","-4.21 (-5.87~-2.51)","DALYs","Rate"
"Greenland",4,"1999.000-2009.000",1999,2009,-2.66,"-4.30","-0.99",1,-3.112,0.002,"**","1999~2009
-2.66(-4.30~-0.99)**","1999~2009","-2.66 (-4.30~-0.99)","DALYs","Rate"
"Greenland",4,"2009.000-2019.000",2009,2019,-6,"-7.30","-4.69",1,-8.74,0,"***","2009~2019
-6.00(-7.30~-4.69)***","2009~2019","-6.00 (-7.30~-4.69)","DALYs","Rate"
"Greenland",4,"2019.000-2021.000",2019,2021,-52.9,"-59.43","-45.31",1,-10.587,0,"***","2019~2021
-52.90(-59.43~-45.31)***","2019~2021","-52.90 (-59.43~-45.31)","DALYs","Rate"
"Greenland",4,"1990.000-2019.000",1990,2019,-4.3,"-5.30","-3.29",1,-8.194,0,"***","1990~2019
-4.30(-5.30~-3.29)***","1990~2019","-4.30 (-5.30~-3.29)","DALYs","Rate"
"Grenada",1,"Full Range",1990,2021,-11.64,"-13.19","-10.06",1,-13.721,0,"***","1990~2021
-11.64(-13.19~-10.06)***","1990~2021","-11.64 (-13.19~-10.06)","DALYs","Rate"
"Grenada",1,"1990.000-1999.000",1990,1999,-1.58,"-2.01","-1.14",1,-7.433,0,"***","1990~1999
-1.58(-2.01~-1.14)***","1990~1999","-1.58 (-2.01~-1.14)","DALYs","Rate"
"Grenada",1,"1999.000-2009.000",1999,2009,-1.58,"-2.01","-1.14",1,-7.433,0,"***","1999~2009
-1.58(-2.01~-1.14)***","1999~2009","-1.58 (-2.01~-1.14)","DALYs","Rate"
"Grenada",1,"2009.000-2019.000",2009,2019,-1.58,"-2.01","-1.14",1,-7.433,0,"***","2009~2019
-1.58(-2.01~-1.14)***","2009~2019","-1.58 (-2.01~-1.14)","DALYs","Rate"
"Grenada",1,"2019.000-2021.000",2019,2021,-81.5,"-86.02","-75.54",1,-12.381,0,"***","2019~2021
-81.50(-86.02~-75.54)***","2019~2021","-81.50 (-86.02~-75.54)","DALYs","Rate"
"Grenada",1,"1990.000-2019.000",1990,2019,-1.58,"-2.01","-1.14",1,-7.433,0,"***","1990~2019
-1.58(-2.01~-1.14)***","1990~2019","-1.58 (-2.01~-1.14)","DALYs","Rate"
"Guam",3,"Full Range",1990,2021,-6.29,"-6.93","-5.65",1,-18.668,0,"***","1990~2021
-6.29(-6.93~-5.65)***","1990~2021","-6.29 (-6.93~-5.65)","DALYs","Rate"
"Guam",3,"1990.000-1999.000",1990,1999,-3.48,"-4.45","-2.49",1,-6.826,0,"***","1990~1999
-3.48(-4.45~-2.49)***","1990~1999","-3.48 (-4.45~-2.49)","DALYs","Rate"
"Guam",3,"1999.000-2009.000",1999,2009,-4.65,"-5.20","-4.09",1,-16.035,0,"***","1999~2009
-4.65(-5.20~-4.09)***","1999~2009","-4.65 (-5.20~-4.09)","DALYs","Rate"
"Guam",3,"2009.000-2019.000",2009,2019,0.15,"-0.21","0.51",0,0.872,0.393,"","2009~2019
0.15(-0.21~0.51)","2009~2019","0.15 (-0.21~0.51)","DALYs","Rate"
"Guam",3,"2019.000-2021.000",2019,2021,-46.08,"-50.50","-41.27",1,-15.018,0,"***","2019~2021
-46.08(-50.50~-41.27)***","2019~2021","-46.08 (-50.50~-41.27)","DALYs","Rate"
"Guam",3,"1990.000-2019.000",1990,2019,-2.65,"-3.11","-2.19",1,-11.156,0,"***","1990~2019
-2.65(-3.11~-2.19)***","1990~2019","-2.65 (-3.11~-2.19)","DALYs","Rate"
"Guatemala",4,"Full Range",1990,2021,-11.42,"-12.88","-9.93",1,-14.262,0,"***","1990~2021
-11.42(-12.88~-9.93)***","1990~2021","-11.42 (-12.88~-9.93)","DALYs","Rate"
"Guatemala",4,"1990.000-1999.000",1990,1999,-11.36,"-13.64","-9.02",1,-9.067,0,"***","1990~1999
-11.36(-13.64~-9.02)***","1990~1999","-11.36 (-13.64~-9.02)","DALYs","Rate"
"Guatemala",4,"1999.000-2009.000",1999,2009,-13.54,"-15.59","-11.43",1,-11.859,0,"***","1999~2009
-13.54(-15.59~-11.43)***","1999~2009","-13.54 (-15.59~-11.43)","DALYs","Rate"
"Guatemala",4,"2009.000-2019.000",2009,2019,7.88,"6.09","9.69",1,9.558,0,"***","2009~2019
7.88(6.09~9.69)***","2009~2019","7.88 (6.09~9.69)","DALYs","Rate"
"Guatemala",4,"2019.000-2021.000",2019,2021,-62.8,"-69.01","-55.35",1,-11.378,0,"***","2019~2021
-62.80(-69.01~-55.35)***","2019~2021","-62.80 (-69.01~-55.35)","DALYs","Rate"
"Guatemala",4,"1990.000-2019.000",1990,2019,-5.96,"-7.21","-4.69",1,-8.99,0,"***","1990~2019
-5.96(-7.21~-4.69)***","1990~2019","-5.96 (-7.21~-4.69)","DALYs","Rate"
"Guinea",2,"Full Range",1990,2021,-3.97,"-4.77","-3.17",1,-9.575,0,"***","1990~2021
-3.97(-4.77~-3.17)***","1990~2021","-3.97 (-4.77~-3.17)","DALYs","Rate"
"Guinea",2,"1990.000-1999.000",1990,1999,-2.6,"-2.98","-2.22",1,-14.067,0,"***","1990~1999
-2.60(-2.98~-2.22)***","1990~1999","-2.60 (-2.98~-2.22)","DALYs","Rate"
"Guinea",2,"1999.000-2009.000",1999,2009,-2.18,"-2.51","-1.84",1,-12.624,0,"***","1999~2009
-2.18(-2.51~-1.84)***","1999~2009","-2.18 (-2.51~-1.84)","DALYs","Rate"
"Guinea",2,"2009.000-2019.000",2009,2019,1.69,"0.74","2.65",1,3.689,0.001,"**","2009~2019
1.69(0.74~2.65)**","2009~2019","1.69 (0.74~2.65)","DALYs","Rate"
"Guinea",2,"2019.000-2021.000",2019,2021,-38.34,"-45.33","-30.45",1,-8.29,0,"***","2019~2021
-38.34(-45.33~-30.45)***","2019~2021","-38.34 (-45.33~-30.45)","DALYs","Rate"
"Guinea",2,"1990.000-2019.000",1990,2019,-0.99,"-1.40","-0.59",1,-4.815,0,"***","1990~2019
-0.99(-1.40~-0.59)***","1990~2019","-0.99 (-1.40~-0.59)","DALYs","Rate"
"Guinea-Bissau",4,"Full Range",1990,2021,-4.87,"-5.85","-3.88",1,-9.462,0,"***","1990~2021
-4.87(-5.85~-3.88)***","1990~2021","-4.87 (-5.85~-3.88)","DALYs","Rate"
"Guinea-Bissau",4,"1990.000-1999.000",1990,1999,-0.11,"-1.72","1.52",0,-0.133,0.894,"","1990~1999
-0.11(-1.72~1.52)","1990~1999","-0.11 (-1.72~1.52)","DALYs","Rate"
"Guinea-Bissau",4,"1999.000-2009.000",1999,2009,-3.98,"-4.58","-3.37",1,-12.609,0,"***","1999~2009
-3.98(-4.58~-3.37)***","1999~2009","-3.98 (-4.58~-3.37)","DALYs","Rate"
"Guinea-Bissau",4,"2009.000-2019.000",2009,2019,-1.87,"-3.47","-0.24",1,-2.243,0.025,"*","2009~2019
-1.87(-3.47~-0.24)*","2009~2019","-1.87 (-3.47~-0.24)","DALYs","Rate"
"Guinea-Bissau",4,"2019.000-2021.000",2019,2021,-37.63,"-44.08","-30.42",1,-9.072,0,"***","2019~2021
-37.63(-44.08~-30.42)***","2019~2021","-37.63 (-44.08~-30.42)","DALYs","Rate"
"Guinea-Bissau",4,"1990.000-2019.000",1990,2019,-2.06,"-2.90","-1.22",1,-4.787,0,"***","1990~2019
-2.06(-2.90~-1.22)***","1990~2019","-2.06 (-2.90~-1.22)","DALYs","Rate"
"Guyana",1,"Full Range",1990,2021,-15.77,"-17.33","-14.18",1,-17.951,0,"***","1990~2021
-15.77(-17.33~-14.18)***","1990~2021","-15.77 (-17.33~-14.18)","DALYs","Rate"
"Guyana",1,"1990.000-1999.000",1990,1999,-2.08,"-2.53","-1.62",1,-9.264,0,"***","1990~1999
-2.08(-2.53~-1.62)***","1990~1999","-2.08 (-2.53~-1.62)","DALYs","Rate"
"Guyana",1,"1999.000-2009.000",1999,2009,-2.08,"-2.53","-1.62",1,-9.264,0,"***","1999~2009
-2.08(-2.53~-1.62)***","1999~2009","-2.08 (-2.53~-1.62)","DALYs","Rate"
"Guyana",1,"2009.000-2019.000",2009,2019,-2.08,"-2.53","-1.62",1,-9.264,0,"***","2009~2019
-2.08(-2.53~-1.62)***","2009~2019","-2.08 (-2.53~-1.62)","DALYs","Rate"
"Guyana",1,"2019.000-2021.000",2019,2021,-90.51,"-92.94","-87.24",1,-16.302,0,"***","2019~2021
-90.51(-92.94~-87.24)***","2019~2021","-90.51 (-92.94~-87.24)","DALYs","Rate"
"Guyana",1,"1990.000-2019.000",1990,2019,-2.08,"-2.53","-1.62",1,-9.264,0,"***","1990~2019
-2.08(-2.53~-1.62)***","1990~2019","-2.08 (-2.53~-1.62)","DALYs","Rate"
"Haiti",1,"Full Range",1990,2021,-11.35,"-12.93","-9.73",1,-13.06,0,"***","1990~2021
-11.35(-12.93~-9.73)***","1990~2021","-11.35 (-12.93~-9.73)","DALYs","Rate"
"Haiti",1,"1990.000-1999.000",1990,1999,-2.39,"-2.83","-1.96",1,-11.081,0,"***","1990~1999
-2.39(-2.83~-1.96)***","1990~1999","-2.39 (-2.83~-1.96)","DALYs","Rate"
"Haiti",1,"1999.000-2009.000",1999,2009,-2.39,"-2.83","-1.96",1,-11.081,0,"***","1999~2009
-2.39(-2.83~-1.96)***","1999~2009","-2.39 (-2.83~-1.96)","DALYs","Rate"
"Haiti",1,"2009.000-2019.000",2009,2019,-2.39,"-2.83","-1.96",1,-11.081,0,"***","2009~2019
-2.39(-2.83~-1.96)***","2009~2019","-2.39 (-2.83~-1.96)","DALYs","Rate"
"Haiti",1,"2019.000-2021.000",2019,2021,-78.02,"-83.49","-70.75",1,-10.872,0,"***","2019~2021
-78.02(-83.49~-70.75)***","2019~2021","-78.02 (-83.49~-70.75)","DALYs","Rate"
"Haiti",1,"1990.000-2019.000",1990,2019,-2.39,"-2.83","-1.96",1,-11.081,0,"***","1990~2019
-2.39(-2.83~-1.96)***","1990~2019","-2.39 (-2.83~-1.96)","DALYs","Rate"
"Honduras",5,"Full Range",1990,2021,-5.91,"-6.80","-5.00",1,-12.508,0,"***","1990~2021
-5.91(-6.80~-5.00)***","1990~2021","-5.91 (-6.80~-5.00)","DALYs","Rate"
"Honduras",5,"1990.000-1999.000",1990,1999,-7.41,"-8.64","-6.16",1,-11.265,0,"***","1990~1999
-7.41(-8.64~-6.16)***","1990~1999","-7.41 (-8.64~-6.16)","DALYs","Rate"
"Honduras",5,"1999.000-2009.000",1999,2009,-6.96,"-7.78","-6.13",1,-15.915,0,"***","1999~2009
-6.96(-7.78~-6.13)***","1999~2009","-6.96 (-7.78~-6.13)","DALYs","Rate"
"Honduras",5,"2009.000-2019.000",2009,2019,7.07,"5.05","9.13",1,7.022,0,"***","2009~2019
7.07(5.05~9.13)***","2009~2019","7.07 (5.05~9.13)","DALYs","Rate"
"Honduras",5,"2019.000-2021.000",2019,2021,-43.93,"-48.56","-38.89",1,-14.318,0,"***","2019~2021
-43.93(-48.56~-38.89)***","2019~2021","-43.93 (-48.56~-38.89)","DALYs","Rate"
"Honduras",5,"1990.000-2019.000",1990,2019,-2.49,"-3.32","-1.64",1,-5.731,0,"***","1990~2019
-2.49(-3.32~-1.64)***","1990~2019","-2.49 (-3.32~-1.64)","DALYs","Rate"
"Hungary",1,"Full Range",1990,2021,-12.85,"-14.38","-11.29",1,-15.244,0,"***","1990~2021
-12.85(-14.38~-11.29)***","1990~2021","-12.85 (-14.38~-11.29)","DALYs","Rate"
"Hungary",1,"1990.000-1999.000",1990,1999,-3.04,"-3.46","-2.61",1,-14.41,0,"***","1990~1999
-3.04(-3.46~-2.61)***","1990~1999","-3.04 (-3.46~-2.61)","DALYs","Rate"
"Hungary",1,"1999.000-2009.000",1999,2009,-3.04,"-3.46","-2.61",1,-14.41,0,"***","1999~2009
-3.04(-3.46~-2.61)***","1999~2009","-3.04 (-3.46~-2.61)","DALYs","Rate"
"Hungary",1,"2009.000-2019.000",2009,2019,-3.04,"-3.46","-2.61",1,-14.41,0,"***","2009~2019
-3.04(-3.46~-2.61)***","2009~2019","-3.04 (-3.46~-2.61)","DALYs","Rate"
"Hungary",1,"2019.000-2021.000",2019,2021,-81.45,"-85.98","-75.46",1,-12.355,0,"***","2019~2021
-81.45(-85.98~-75.46)***","2019~2021","-81.45 (-85.98~-75.46)","DALYs","Rate"
"Hungary",1,"1990.000-2019.000",1990,2019,-3.04,"-3.46","-2.61",1,-14.41,0,"***","1990~2019
-3.04(-3.46~-2.61)***","1990~2019","-3.04 (-3.46~-2.61)","DALYs","Rate"
"Iceland",0,"Full Range",1990,2021,1.86,"1.06","2.66",1,4.765,0,"***","1990~2021
1.86(1.06~2.66)***","1990~2021","1.86 (1.06~2.66)","DALYs","Rate"
"Iceland",0,"1990.000-1999.000",1990,1999,1.86,"1.06","2.66",1,4.765,0,"***","1990~1999
1.86(1.06~2.66)***","1990~1999","1.86 (1.06~2.66)","DALYs","Rate"
"Iceland",0,"1999.000-2009.000",1999,2009,1.86,"1.06","2.66",1,4.765,0,"***","1999~2009
1.86(1.06~2.66)***","1999~2009","1.86 (1.06~2.66)","DALYs","Rate"
"Iceland",0,"2009.000-2019.000",2009,2019,1.86,"1.06","2.66",1,4.765,0,"***","2009~2019
1.86(1.06~2.66)***","2009~2019","1.86 (1.06~2.66)","DALYs","Rate"
"Iceland",0,"2019.000-2021.000",2019,2021,1.86,"1.06","2.66",1,4.765,0,"***","2019~2021
1.86(1.06~2.66)***","2019~2021","1.86 (1.06~2.66)","DALYs","Rate"
"Iceland",0,"1990.000-2019.000",1990,2019,1.86,"1.06","2.66",1,4.765,0,"***","1990~2019
1.86(1.06~2.66)***","1990~2019","1.86 (1.06~2.66)","DALYs","Rate"
"India",3,"Full Range",1990,2021,-7.38,"-8.79","-5.95",1,-9.794,0,"***","1990~2021
-7.38(-8.79~-5.95)***","1990~2021","-7.38 (-8.79~-5.95)","DALYs","Rate"
"India",3,"1990.000-1999.000",1990,1999,-5.05,"-7.45","-2.58",1,-3.961,0,"***","1990~1999
-5.05(-7.45~-2.58)***","1990~1999","-5.05 (-7.45~-2.58)","DALYs","Rate"
"India",3,"1999.000-2009.000",1999,2009,-3,"-4.45","-1.52",1,-3.957,0,"***","1999~2009
-3.00(-4.45~-1.52)***","1999~2009","-3.00 (-4.45~-1.52)","DALYs","Rate"
"India",3,"2009.000-2019.000",2009,2019,-9.42,"-10.84","-7.98",1,-12.272,0,"***","2009~2019
-9.42(-10.84~-7.98)***","2009~2019","-9.42 (-10.84~-7.98)","DALYs","Rate"
"India",3,"2019.000-2021.000",2019,2021,-26.58,"-34.54","-17.65",1,-5.597,0,"***","2019~2021
-26.58(-34.54~-17.65)***","2019~2021","-26.58 (-34.54~-17.65)","DALYs","Rate"
"India",3,"1990.000-2019.000",1990,2019,-5.89,"-7.06","-4.70",1,-9.467,0,"***","1990~2019
-5.89(-7.06~-4.70)***","1990~2019","-5.89 (-7.06~-4.70)","DALYs","Rate"
"Indonesia",1,"Full Range",1990,2021,-7.99,"-9.32","-6.65",1,-11.261,0,"***","1990~2021
-7.99(-9.32~-6.65)***","1990~2021","-7.99 (-9.32~-6.65)","DALYs","Rate"
"Indonesia",1,"1990.000-1999.000",1990,1999,-3.06,"-3.41","-2.71",1,-17.7,0,"***","1990~1999
-3.06(-3.41~-2.71)***","1990~1999","-3.06 (-3.41~-2.71)","DALYs","Rate"
"Indonesia",1,"1999.000-2009.000",1999,2009,-3.06,"-3.41","-2.71",1,-17.7,0,"***","1999~2009
-3.06(-3.41~-2.71)***","1999~2009","-3.06 (-3.41~-2.71)","DALYs","Rate"
"Indonesia",1,"2009.000-2019.000",2009,2019,-3.06,"-3.41","-2.71",1,-17.7,0,"***","2009~2019
-3.06(-3.41~-2.71)***","2009~2019","-3.06 (-3.41~-2.71)","DALYs","Rate"
"Indonesia",1,"2019.000-2021.000",2019,2021,-56.87,"-65.71","-45.74",1,-7.521,0,"***","2019~2021
-56.87(-65.71~-45.74)***","2019~2021","-56.87 (-65.71~-45.74)","DALYs","Rate"
"Indonesia",1,"1990.000-2019.000",1990,2019,-3.06,"-3.41","-2.71",1,-17.7,0,"***","1990~2019
-3.06(-3.41~-2.71)***","1990~2019","-3.06 (-3.41~-2.71)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"Full Range",1990,2021,-9.82,"-10.85","-8.78",1,-17.67,0,"***","1990~2021
-9.82(-10.85~-8.78)***","1990~2021","-9.82 (-10.85~-8.78)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"1990.000-1999.000",1990,1999,-20.31,"-21.31","-19.31",1,-35.437,0,"***","1990~1999
-20.31(-21.31~-19.31)***","1990~1999","-20.31 (-21.31~-19.31)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"1999.000-2009.000",1999,2009,-6.62,"-8.95","-4.24",1,-5.326,0,"***","1999~2009
-6.62(-8.95~-4.24)***","1999~2009","-6.62 (-8.95~-4.24)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"2009.000-2019.000",2009,2019,-0.77,"-1.99","0.46",0,-1.231,0.218,"","2009~2019
-0.77(-1.99~0.46)","2009~2019","-0.77 (-1.99~0.46)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"2019.000-2021.000",2019,2021,-18.04,"-25.04","-10.39",1,-4.753,0,"***","2019~2021
-18.04(-25.04~-10.39)***","2019~2021","-18.04 (-25.04~-10.39)","DALYs","Rate"
"Iran (Islamic Republic of)",5,"1990.000-2019.000",1990,2019,-9.22,"-10.21","-8.23",1,-17.446,0,"***","1990~2019
-9.22(-10.21~-8.23)***","1990~2019","-9.22 (-10.21~-8.23)","DALYs","Rate"
"Iraq",5,"Full Range",1990,2021,-7.91,"-9.08","-6.71",1,-12.549,0,"***","1990~2021
-7.91(-9.08~-6.71)***","1990~2021","-7.91 (-9.08~-6.71)","DALYs","Rate"
"Iraq",5,"1990.000-1999.000",1990,1999,2.96,"1.58","4.36",1,4.239,0,"***","1990~1999
2.96(1.58~4.36)***","1990~1999","2.96 (1.58~4.36)","DALYs","Rate"
"Iraq",5,"1999.000-2009.000",1999,2009,-2.81,"-4.83","-0.76",1,-2.67,0.008,"**","1999~2009
-2.81(-4.83~-0.76)**","1999~2009","-2.81 (-4.83~-0.76)","DALYs","Rate"
"Iraq",5,"2009.000-2019.000",2009,2019,-1.96,"-3.54","-0.34",1,-2.375,0.018,"*","2009~2019
-1.96(-3.54~-0.34)*","2009~2019","-1.96 (-3.54~-0.34)","DALYs","Rate"
"Iraq",5,"2019.000-2021.000",2019,2021,-68.85,"-72.28","-64.99",1,-21.277,0,"***","2019~2021
-68.85(-72.28~-64.99)***","2019~2021","-68.85 (-72.28~-64.99)","DALYs","Rate"
"Iraq",5,"1990.000-2019.000",1990,2019,-0.76,"-1.90","0.40",0,-1.286,0.198,"","1990~2019
-0.76(-1.90~0.40)","1990~2019","-0.76 (-1.90~0.40)","DALYs","Rate"
"Ireland",1,"Full Range",1990,2021,-11.11,"-12.25","-9.96",1,-17.972,0,"***","1990~2021
-11.11(-12.25~-9.96)***","1990~2021","-11.11 (-12.25~-9.96)","DALYs","Rate"
"Ireland",1,"1990.000-1999.000",1990,1999,-4.54,"-4.84","-4.23",1,-29.87,0,"***","1990~1999
-4.54(-4.84~-4.23)***","1990~1999","-4.54 (-4.84~-4.23)","DALYs","Rate"
"Ireland",1,"1999.000-2009.000",1999,2009,-4.54,"-4.84","-4.23",1,-29.87,0,"***","1999~2009
-4.54(-4.84~-4.23)***","1999~2009","-4.54 (-4.84~-4.23)","DALYs","Rate"
"Ireland",1,"2009.000-2019.000",2009,2019,-4.54,"-4.84","-4.23",1,-29.87,0,"***","2009~2019
-4.54(-4.84~-4.23)***","2009~2019","-4.54 (-4.84~-4.23)","DALYs","Rate"
"Ireland",1,"2019.000-2021.000",2019,2021,-68.41,"-74.22","-61.30",1,-11.635,0,"***","2019~2021
-68.41(-74.22~-61.30)***","2019~2021","-68.41 (-74.22~-61.30)","DALYs","Rate"
"Ireland",1,"1990.000-2019.000",1990,2019,-4.54,"-4.84","-4.23",1,-29.87,0,"***","1990~2019
-4.54(-4.84~-4.23)***","1990~2019","-4.54 (-4.84~-4.23)","DALYs","Rate"
"Israel",1,"Full Range",1990,2021,-9.81,"-11.74","-7.84",1,-9.37,0,"***","1990~2021
-9.81(-11.74~-7.84)***","1990~2021","-9.81 (-11.74~-7.84)","DALYs","Rate"
"Israel",1,"1990.000-1999.000",1990,1999,-0.31,"-0.84","0.23",0,-1.182,0.247,"","1990~1999
-0.31(-0.84~0.23)","1990~1999","-0.31 (-0.84~0.23)","DALYs","Rate"
"Israel",1,"1999.000-2009.000",1999,2009,-0.31,"-0.84","0.23",0,-1.182,0.247,"","1999~2009
-0.31(-0.84~0.23)","1999~2009","-0.31 (-0.84~0.23)","DALYs","Rate"
"Israel",1,"2009.000-2019.000",2009,2019,-0.31,"-0.84","0.23",0,-1.182,0.247,"","2009~2019
-0.31(-0.84~0.23)","2009~2019","-0.31 (-0.84~0.23)","DALYs","Rate"
